,Community,Disease,Shared genes,Disease genes,Community size,Ratio disease,Ratio community,Relevance
1454,2,Papilloma,22,155,805,0.14193548387096774,0.02732919254658385,0.003878982167902224
1455,2,Seizures,107,816,805,0.13112745098039216,0.13291925465838508,0.017429363049567652
1456,2,Low posterior hairline,4,57,805,0.07017543859649122,0.004968944099378882,0.0003486978315353601
1457,2,Adult Medulloblastoma,2,54,805,0.037037037037037035,0.002484472049689441,9.201748332183115e-05
1458,2,Hirsutism,6,54,805,0.1111111111111111,0.007453416149068323,0.0008281573498964802
1459,2,Myeloproliferative disease,16,197,805,0.08121827411167512,0.01987577639751553,0.0016142762556357788
1460,2,Adult Acute Myeloblastic Leukemia,6,82,805,0.07317073170731707,0.007453416149068323,0.0005453719133464626
1461,2,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,11,82,805,0.13414634146341464,0.013664596273291925,0.0018330555976367217
1462,2,Dwarfism,25,206,805,0.12135922330097088,0.031055900621118012,0.003768919978291021
1463,2,oligodendroglioma,11,140,805,0.07857142857142857,0.013664596273291925,0.0010736468500443656
1464,2,Malignant neoplasm of liver,56,567,805,0.09876543209876543,0.06956521739130435,0.006870638754696725
1465,2,Other specified transient cerebral ischemias,15,120,805,0.125,0.018633540372670808,0.002329192546583851
1466,2,Motor neuron atrophy,17,73,805,0.2328767123287671,0.02111801242236025,0.004917893303837318
1467,2,Cervical Adenocarcinoma,3,56,805,0.05357142857142857,0.0037267080745341614,0.00019964507542147292
1468,2,Childhood Leukemia,12,129,805,0.09302325581395349,0.014906832298136646,0.0013866820742452694
1469,2,Childhood Acute Lymphoblastic Leukemia,35,320,805,0.109375,0.043478260869565216,0.004755434782608696
1470,2,"Breast Cancer, Familial",4,119,805,0.03361344537815126,0.004968944099378882,0.00016702333107155906
1471,2,Defective tooth enamel,2,37,805,0.05405405405405406,0.002484472049689441,0.00013429578646969952
1472,2,Dystrophic tooth enamel,2,37,805,0.05405405405405406,0.002484472049689441,0.00013429578646969952
1473,2,Macrostomia,5,83,805,0.060240963855421686,0.006211180124223602,0.0003741674773628676
1474,2,Cardiomyopathies,53,345,805,0.1536231884057971,0.06583850931677018,0.010114321721127015
1475,2,Abnormality of dental enamel,4,40,805,0.1,0.004968944099378882,0.0004968944099378882
1476,2,Dystonia,35,187,805,0.18716577540106952,0.043478260869565216,0.008137642408742153
1477,2,Osteoarthrosis Deformans,10,72,805,0.1388888888888889,0.012422360248447204,0.001725327812284334
1478,2,Neurofibromatosis 2,6,58,805,0.10344827586206896,0.007453416149068323,0.0007710430499036196
1479,2,Primary Effusion Lymphoma,9,118,805,0.07627118644067797,0.011180124223602485,0.0008527213390883252
1480,2,Congenital Heart Defects,22,205,805,0.1073170731707317,0.02732919254658385,0.0029328889562187546
1481,2,Mouth Neoplasms,12,103,805,0.11650485436893204,0.014906832298136646,0.0017367183259965025
1482,2,Brachydactyly,15,154,805,0.09740259740259741,0.018633540372670808,0.0018149552311042996
1483,2,Acute Erythroblastic Leukemia,20,168,805,0.11904761904761904,0.024844720496894408,0.002957704821058858
1484,2,Head and Neck Neoplasms,11,85,805,0.12941176470588237,0.013664596273291925,0.0017683595177201317
1485,2,Nijmegen Breakage Syndrome,5,52,805,0.09615384615384616,0.006211180124223602,0.0005972288580984233
1486,2,Atypical Lipoma,4,33,805,0.12121212121212122,0.004968944099378882,0.0006022962544701676
1487,2,"Carcinoma, Endometrioid",5,90,805,0.05555555555555555,0.006211180124223602,0.00034506556245686676
1488,2,Insulin Resistance,7,66,805,0.10606060606060606,0.008695652173913044,0.0009222661396574441
1489,2,Hereditary Nonpolyposis Colorectal Cancer,7,100,805,0.07,0.008695652173913044,0.0006086956521739131
1490,2,Exophthalmos,14,110,805,0.12727272727272726,0.017391304347826087,0.0022134387351778655
1491,2,Classical Hodgkin's Lymphoma,19,127,805,0.14960629921259844,0.02360248447204969,0.0035310803540861747
1492,2,Congenital anomaly of the kidney,3,36,805,0.08333333333333333,0.0037267080745341614,0.0003105590062111801
1493,2,Well Differentiated Oligodendroglioma,10,134,805,0.07462686567164178,0.012422360248447204,0.0009270418095856122
1494,2,Joint stiffness,9,92,805,0.09782608695652174,0.011180124223602485,0.0010937078044828518
1495,2,Muscle degeneration,33,192,805,0.171875,0.040993788819875775,0.007045807453416149
1496,2,Bowed and upward slanting eyebrows,6,57,805,0.10526315789473684,0.007453416149068323,0.0007845701209545602
1497,2,Highly arched eyebrow,6,57,805,0.10526315789473684,0.007453416149068323,0.0007845701209545602
1498,2,Nasopharyngeal carcinoma,58,549,805,0.10564663023679417,0.07204968944099378,0.007611806899048524
1499,2,Mammary Ductal Carcinoma,3,54,805,0.05555555555555555,0.0037267080745341614,0.00020703933747412005
1500,2,Absent tendon reflex,16,104,805,0.15384615384615385,0.01987577639751553,0.0030578117534639277
1501,2,Flexion contracture of proximal interphalangeal joint,10,86,805,0.11627906976744186,0.012422360248447204,0.001444460494005489
1502,2,Osteoporosis,25,317,805,0.07886435331230283,0.031055900621118012,0.002449203519015616
1503,2,"Reflex, Deep Tendon, Absent",16,106,805,0.1509433962264151,0.01987577639751553,0.0030001171920778155
1504,2,Absent reflex,16,106,805,0.1509433962264151,0.01987577639751553,0.0030001171920778155
1505,2,Nevus,10,70,805,0.14285714285714285,0.012422360248447204,0.0017746228926353148
1506,2,Hereditary Nonpolyposis Colorectal Neoplasms,3,35,805,0.08571428571428572,0.0037267080745341614,0.0003194321206743567
1507,2,Malignant mesothelioma,17,244,805,0.06967213114754098,0.02111801242236025,0.001471336931066083
1508,2,Deafness,21,201,805,0.1044776119402985,0.02608695652173913,0.0027255029201817
1509,2,Long face,10,85,805,0.11764705882352941,0.012422360248447204,0.0014614541468761417
1510,2,HER2 gene amplification,6,47,805,0.1276595744680851,0.007453416149068323,0.0009514999339236156
1511,2,Metastatic melanoma,23,300,805,0.07666666666666666,0.02857142857142857,0.00219047619047619
1512,2,CNS hypomyelination,3,20,805,0.15,0.0037267080745341614,0.0005590062111801242
1513,2,Developmental Disabilities,13,129,805,0.10077519379844961,0.016149068322981366,0.0016274254899128508
1514,2,Malignant Uterine Corpus Neoplasm,3,24,805,0.125,0.0037267080745341614,0.0004658385093167702
1515,2,Non-Small Cell Lung Carcinoma,177,1522,805,0.11629434954007885,0.21987577639751552,0.02557031039576889
1516,2,"Adenocarcinoma, Tubular",10,97,805,0.10309278350515463,0.012422360248447204,0.0012806556957162066
1517,2,Thyroid Neoplasm,34,340,805,0.1,0.0422360248447205,0.00422360248447205
1518,2,Malignant neoplasm of gallbladder,19,152,805,0.125,0.02360248447204969,0.0029503105590062114
1519,2,Joint laxity,7,74,805,0.0945945945945946,0.008695652173913044,0.0008225616921269096
1520,2,Mucinous Adenocarcinoma,5,74,805,0.06756756756756757,0.006211180124223602,0.00041967433271781096
1521,2,Flat face,6,55,805,0.10909090909090909,0.007453416149068323,0.0008130999435347261
1522,2,Simple ear,5,52,805,0.09615384615384616,0.006211180124223602,0.0005972288580984233
1523,2,Broad cranium shape,6,94,805,0.06382978723404255,0.007453416149068323,0.0004757499669618078
1524,2,Wide skull shape,6,94,805,0.06382978723404255,0.007453416149068323,0.0004757499669618078
1525,2,Stage IV Ovarian Carcinoma,3,34,805,0.08823529411764706,0.0037267080745341614,0.00032882718304713194
1526,2,Giant Cell Glioblastoma,8,63,805,0.12698412698412698,0.009937888198757764,0.0012619540569851128
1527,2,Collecting Duct Carcinoma of the Kidney,14,106,805,0.1320754716981132,0.017391304347826087,0.0022969647251845776
1528,2,Malignant neoplasm of kidney,43,302,805,0.1423841059602649,0.05341614906832298,0.007605610628933405
1529,2,Mesothelioma,31,276,805,0.11231884057971014,0.03850931677018633,0.004325321811144117
1530,2,Hydrops Fetalis,10,81,805,0.12345679012345678,0.012422360248447204,0.0015336247220305188
1531,2,"Carcinoma, Pancreatic Ductal",4,40,805,0.1,0.004968944099378882,0.0004968944099378882
1532,2,Cystadenoma,6,43,805,0.13953488372093023,0.007453416149068323,0.001040011555683952
1533,2,High grade serous carcinoma,2,27,805,0.07407407407407407,0.002484472049689441,0.0001840349666436623
1534,2,Uterine Cervical Neoplasm,13,96,805,0.13541666666666666,0.016149068322981366,0.0021868530020703932
1535,2,Polymicrogyria,7,86,805,0.08139534883720931,0.008695652173913044,0.0007077856420626896
1536,2,TARSAL-CARPAL COALITION SYNDROME,14,125,805,0.112,0.017391304347826087,0.0019478260869565218
1537,2,Dystonic disease,24,113,805,0.21238938053097345,0.02981366459627329,0.006332105754960699
1538,2,Ki-1+ Anaplastic Large Cell Lymphoma,17,169,805,0.10059171597633136,0.02111801242236025,0.0021242971075747
1539,2,Deformity of face,7,57,805,0.12280701754385964,0.008695652173913044,0.0010678871090770404
1540,2,Distortion of face,7,57,805,0.12280701754385964,0.008695652173913044,0.0010678871090770404
1541,2,Funny looking face,7,57,805,0.12280701754385964,0.008695652173913044,0.0010678871090770404
1542,2,Ischemia of kidney,12,78,805,0.15384615384615385,0.014906832298136646,0.0022933588150979454
1543,2,"Adenocarcinoma, Clear Cell",8,88,805,0.09090909090909091,0.009937888198757764,0.0009034443817052514
1544,2,Severe psychomotor retardation,5,54,805,0.09259259259259259,0.006211180124223602,0.0005751092707614446
1545,2,Carcinoma of ampulla of Vater,2,19,805,0.10526315789473684,0.002484472049689441,0.0002615233736515201
1546,2,Porencephalic cyst,2,19,805,0.10526315789473684,0.002484472049689441,0.0002615233736515201
1547,2,Uterine Carcinosarcoma,3,23,805,0.13043478260869565,0.0037267080745341614,0.00048609235754793406
1548,2,"Hearing Loss, Partial",22,191,805,0.11518324607329843,0.02732919254658385,0.003147865110077721
1549,2,"Parkinson Disease, Familial, Type 1",8,30,805,0.26666666666666666,0.009937888198757764,0.0026501035196687373
1550,2,Abnormality of the urinary system,2,30,805,0.06666666666666667,0.002484472049689441,0.00016563146997929608
1551,2,Infant Acute Lymphoblastic Leukemia,5,30,805,0.16666666666666666,0.006211180124223602,0.0010351966873706003
1552,2,Abnormality of the pinna,4,51,805,0.0784313725490196,0.004968944099378882,0.0003897211058336378
1553,2,Low grade glioma,4,51,805,0.0784313725490196,0.004968944099378882,0.0003897211058336378
1554,2,Pemphigus Vulgaris,12,51,805,0.23529411764705882,0.014906832298136646,0.0035074899525027402
1555,2,Brachycephaly,7,100,805,0.07,0.008695652173913044,0.0006086956521739131
1556,2,Meningioma,33,313,805,0.10543130990415335,0.040993788819875775,0.00432202885321374
1557,2,Kyphoscoliosis deformity of spine,7,67,805,0.1044776119402985,0.008695652173913044,0.0009085009733939
1558,2,Sloping forehead,4,67,805,0.05970149253731343,0.004968944099378882,0.00029665337906739593
1559,2,Difficulty speaking,9,59,805,0.15254237288135594,0.011180124223602485,0.0017054426781766504
1560,2,Problems speaking,9,59,805,0.15254237288135594,0.011180124223602485,0.0017054426781766504
1561,2,PACHYONYCHIA CONGENITA 3,8,102,805,0.0784313725490196,0.009937888198757764,0.0007794422116672756
1562,2,Choanal Atresia,4,36,805,0.1111111111111111,0.004968944099378882,0.0005521048999309869
1563,2,Hyperextensible skin,7,36,805,0.19444444444444445,0.008695652173913044,0.0016908212560386474
1564,2,Late fontanel closure,4,36,805,0.1111111111111111,0.004968944099378882,0.0005521048999309869
1565,2,Hypertrichosis,6,42,805,0.14285714285714285,0.007453416149068323,0.0010647737355811888
1566,2,Adult Diffuse Large B-Cell Lymphoma,6,39,805,0.15384615384615385,0.007453416149068323,0.0011466794075489727
1567,2,Childhood Diffuse Large B-Cell Lymphoma,6,39,805,0.15384615384615385,0.007453416149068323,0.0011466794075489727
1568,2,Frontotemporal Lobar Degeneration,29,77,805,0.37662337662337664,0.03602484472049689,0.013567798660966362
1569,2,Malignant neoplasm of endometrium,32,407,805,0.07862407862407862,0.03975155279503106,0.0031254292123857343
1570,2,Fibroid Tumor,18,225,805,0.08,0.02236024844720497,0.0017888198757763977
1571,2,Asbestosis,3,26,805,0.11538461538461539,0.0037267080745341614,0.0004300047778308648
1572,2,Mask-like facies,6,26,805,0.23076923076923078,0.007453416149068323,0.0017200191113234593
1573,2,Gastrointestinal Neoplasms,10,94,805,0.10638297872340426,0.012422360248447204,0.0013215276860050217
1574,2,Early-Stage Breast Carcinoma,8,61,805,0.13114754098360656,0.009937888198757764,0.0013033295998370839
1575,2,Motor delay,14,171,805,0.08187134502923976,0.017391304347826087,0.0014238494787693872
1576,2,Thrombocytopenia,26,246,805,0.10569105691056911,0.03229813664596273,0.003413624198353785
1577,2,precancerous lesions,12,101,805,0.1188118811881188,0.014906832298136646,0.001771108787897423
1578,2,Sporadic Breast Carcinoma,14,120,805,0.11666666666666667,0.017391304347826087,0.002028985507246377
1579,2,Scleroderma,17,134,805,0.12686567164179105,0.02111801242236025,0.00267915082970242
1580,2,Conventional (Clear Cell) Renal Cell Carcinoma,54,443,805,0.12189616252821671,0.0670807453416149,0.008176885436675406
1581,2,Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum,6,29,805,0.20689655172413793,0.007453416149068323,0.001542086099807239
1582,2,Renal fibrosis,19,150,805,0.12666666666666668,0.02360248447204969,0.0029896480331262944
1583,2,Reticulocyte count (procedure),7,150,805,0.04666666666666667,0.008695652173913044,0.00040579710144927536
1584,2,Micromelia,7,71,805,0.09859154929577464,0.008695652173913044,0.0008573178199632578
1585,2,Osteochondrodysplasias,11,115,805,0.09565217391304348,0.013664596273291925,0.001307048339184445
1586,2,Neurogenic Muscular Atrophy,28,168,805,0.16666666666666666,0.034782608695652174,0.005797101449275362
1587,2,Enophthalmos,8,81,805,0.09876543209876543,0.009937888198757764,0.0009815198220995323
1588,2,Hormone refractory prostate cancer,8,103,805,0.07766990291262135,0.009937888198757764,0.0007718748115540011
1589,2,"Turner Syndrome, Male",7,44,805,0.1590909090909091,0.008695652173913044,0.001383399209486166
1590,2,Distal sensory impairment,12,63,805,0.19047619047619047,0.014906832298136646,0.0028393966282165037
1591,2,Urothelial Carcinoma,15,188,805,0.0797872340425532,0.018633540372670808,0.0014867186467556496
1592,2,Mitochondrial abnormalities,8,32,805,0.25,0.009937888198757764,0.002484472049689441
1593,2,Dystrophia unguium,6,55,805,0.10909090909090909,0.007453416149068323,0.0008130999435347261
1594,2,Sarcomatoid Renal Cell Carcinoma,14,98,805,0.14285714285714285,0.017391304347826087,0.002484472049689441
1595,2,Hypermelanotic macule,2,41,805,0.04878048780487805,0.002484472049689441,0.00012119375852143615
1596,2,Low anterior hairline,5,41,805,0.12195121951219512,0.006211180124223602,0.0007574609907589759
1597,2,Renal Cell Carcinoma,113,923,805,0.12242686890574214,0.14037267080745341,0.017185386566892995
1598,2,Freckles,3,35,805,0.08571428571428572,0.0037267080745341614,0.0003194321206743567
1599,2,Coarse hair,6,38,805,0.15789473684210525,0.007453416149068323,0.0011768551814318403
1600,2,Mammary adenocarcinoma,2,38,805,0.05263157894736842,0.002484472049689441,0.00013076168682576005
1601,2,Rough hair texture,6,38,805,0.15789473684210525,0.007453416149068323,0.0011768551814318403
1602,2,Irritation - emotion,17,68,805,0.25,0.02111801242236025,0.005279503105590062
1603,2,Low Birth Weights,6,73,805,0.0821917808219178,0.007453416149068323,0.0006126095464987662
1604,2,Small for gestational age (disorder),6,73,805,0.0821917808219178,0.007453416149068323,0.0006126095464987662
1605,2,Uterine Fibroids,18,251,805,0.07171314741035857,0.02236024844720497,0.0016035237930266514
1606,2,Central Nervous System Neoplasms,5,60,805,0.08333333333333333,0.006211180124223602,0.0005175983436853001
1607,2,Neoplastic Cell Transformation,8,100,805,0.08,0.009937888198757764,0.0007950310559006211
1608,2,Transient Ischemic Attack,21,142,805,0.14788732394366197,0.02608695652173913,0.00385793018983466
1609,2,Familial multiple trichoepitheliomata,8,121,805,0.06611570247933884,0.009937888198757764,0.0006570504594220009
1610,2,Weight decreased,24,121,805,0.19834710743801653,0.02981366459627329,0.005913454134798008
1611,2,Neurofibromatoses,8,57,805,0.14035087719298245,0.009937888198757764,0.0013947913261414405
1612,2,Sunken eyes,8,80,805,0.1,0.009937888198757764,0.0009937888198757764
1613,2,"Thin, sparse hair",6,75,805,0.08,0.007453416149068323,0.0005962732919254658
1614,2,Sparse hair,6,75,805,0.08,0.007453416149068323,0.0005962732919254658
1615,2,Adenoviral infections,6,46,805,0.13043478260869565,0.007453416149068323,0.0009721847150958681
1616,2,Adult Cholangiocarcinoma,6,46,805,0.13043478260869565,0.007453416149068323,0.0009721847150958681
1617,2,Cerebral Hemorrhage,13,54,805,0.24074074074074073,0.016149068322981366,0.0038877386703473657
1618,2,Range of joint movement increased,3,43,805,0.06976744186046512,0.0037267080745341614,0.000260002888920988
1619,2,"Hip Dislocation, Congenital",6,67,805,0.08955223880597014,0.007453416149068323,0.0006674701029016409
1620,2,Cerebellar atrophy,27,141,805,0.19148936170212766,0.03354037267080745,0.006422624553984405
